Updated Time,Production Power(W),Consumption Power(W),Grid Power(W),Battery Power(W),SoC(%)
2024/08/19 05:15,0.0,1586.0,2165.0,-519.0,100.0
2024/08/19 05:20,0.0,2322.0,2900.0,-523.0,100.0
2024/08/19 05:25,0.0,1900.0,2475.0,-519.0,100.0
2024/08/19 05:30,0.0,1245.0,1825.0,-521.0,100.0
2024/08/19 05:35,0.0,1274.0,1514.0,-223.0,100.0
2024/08/19 05:40,0.0,1280.0,1530.0,-232.0,100.0
2024/08/19 05:50,0.0,1277.0,1530.0,-232.0,100.0
2024/08/19 05:55,0.0,1088.0,1334.0,-229.0,100.0
2024/08/19 06:00,0.0,1114.0,1346.0,-223.0,100.0
2024/08/19 06:05,0.0,1092.0,1305.0,-216.0,100.0
2024/08/19 06:10,0.0,1098.0,1292.0,-204.0,100.0
2024/08/19 06:15,15.0,1095.0,1244.0,-199.0,100.0
2024/08/19 06:20,48.0,1034.0,1130.0,-200.0,100.0
2024/08/19 06:25,100.0,1032.0,1065.0,-198.0,100.0
2024/08/19 06:35,161.0,1049.0,1022.0,-198.0,100.0
2024/08/19 06:40,215.0,1049.0,962.0,-201.0,100.0
2024/08/19 06:45,263.0,1586.0,1445.0,-195.0,100.0
2024/08/19 06:50,337.0,1146.0,0.0,732.0,99.0
2024/08/19 06:55,403.0,1257.0,0.0,780.0,98.0
2024/08/19 07:00,503.0,1236.0,0.0,654.0,97.0
2024/08/19 07:05,593.0,1239.0,0.0,572.0,96.0
2024/08/19 07:10,711.0,1194.0,0.0,411.0,95.0
2024/08/19 07:20,841.0,1208.0,0.0,294.0,95.0
2024/08/19 07:25,970.0,1202.0,0.0,158.0,94.0
2024/08/19 07:30,1107.0,1286.0,0.0,109.0,94.0
2024/08/19 07:35,1184.0,1152.0,0.0,-83.0,100.0
2024/08/19 07:40,1219.0,1285.0,0.0,14.0,100.0
2024/08/19 07:45,1696.0,1382.0,243.0,-583.0,100.0
2024/08/19 07:50,1759.0,1325.0,93.0,-548.0,100.0
2024/08/19 07:55,842.0,1071.0,705.0,-527.0,100.0
2024/08/19 08:05,1181.0,1074.0,382.0,-527.0,100.0
2024/08/19 08:10,1383.0,1068.0,183.0,-530.0,100.0
2024/08/19 08:15,1297.0,1059.0,253.0,-523.0,100.0
2024/08/19 08:20,1612.0,1083.0,20.0,-591.0,100.0
2024/08/19 08:25,1237.0,1112.0,357.0,-522.0,100.0
2024/08/19 08:30,1735.0,1237.0,28.0,-572.0,100.0
2024/08/19 08:35,1971.0,1461.0,18.0,-576.0,100.0
2024/08/19 08:40,1783.0,1445.0,135.0,-513.0,100.0
2024/08/19 08:50,1642.0,1124.0,21.0,-584.0,100.0
2024/08/19 08:55,1628.0,1122.0,20.0,-569.0,100.0
2024/08/19 09:00,1611.0,1108.0,20.0,-571.0,100.0
2024/08/19 09:05,1513.0,998.0,12.0,-572.0,100.0
2024/08/19 09:10,2312.0,2029.0,171.0,-507.0,100.0
2024/08/19 09:15,1754.0,1986.0,716.0,-522.0,100.0
2024/08/19 09:20,2597.0,2181.0,63.0,-523.0,100.0
2024/08/19 09:25,2367.0,2001.0,95.0,-517.0,100.0
2024/08/19 09:35,2403.0,1999.0,59.0,-501.0,100.0
2024/08/19 09:40,2278.0,1769.0,-21.0,-524.0,100.0
2024/08/19 09:45,2614.0,2190.0,83.0,-553.0,100.0
2024/08/19 09:50,2684.0,2190.0,30.0,-547.0,100.0
2024/08/19 09:55,2707.0,2204.0,0.0,-532.0,100.0
2024/08/19 10:00,2745.0,2207.0,0.0,-564.0,100.0
2024/08/19 10:05,2698.0,2153.0,-16.0,-544.0,100.0
2024/08/19 10:10,2691.0,2337.0,152.0,-518.0,100.0
2024/08/19 10:20,2473.0,2230.0,263.0,-511.0,100.0
2024/08/19 10:25,2804.0,2238.0,0.0,-567.0,100.0
2024/08/19 10:30,2990.0,2441.0,16.0,-573.0,100.0
2024/08/19 10:35,2066.0,3053.0,1510.0,-521.0,100.0
2024/08/19 10:40,3660.0,3086.0,19.0,-584.0,100.0
2024/08/19 10:45,1638.0,1870.0,743.0,-524.0,100.0
2024/08/19 10:50,3279.0,1903.0,22.0,-1375.0,100.0
2024/08/19 10:55,1601.0,1403.0,374.0,-581.0,100.0
2024/08/19 11:05,2074.0,1496.0,0.0,-596.0,100.0
2024/08/19 11:10,2058.0,1515.0,32.0,-600.0,100.0
2024/08/19 11:15,2078.0,1535.0,21.0,-590.0,100.0
2024/08/19 11:20,2004.0,1532.0,46.0,-555.0,100.0
2024/08/19 11:25,1270.0,739.0,16.0,-589.0,100.0
2024/08/19 11:30,1252.0,739.0,20.0,-586.0,100.0
2024/08/19 11:35,1560.0,1079.0,46.0,-573.0,100.0
2024/08/19 11:40,1669.0,1184.0,23.0,-560.0,100.0
2024/08/19 11:50,1710.0,1196.0,17.0,-577.0,100.0
2024/08/19 11:55,1698.0,1328.0,0.0,-397.0,100.0
2024/08/19 12:00,1354.0,843.0,19.0,-583.0,100.0
2024/08/19 12:05,1470.0,1162.0,160.0,-511.0,100.0
2024/08/19 12:10,1573.0,1215.0,124.0,-532.0,100.0
2024/08/19 12:15,1526.0,1218.0,177.0,-532.0,100.0
2024/08/19 12:20,1178.0,662.0,0.0,-579.0,100.0
2024/08/19 12:25,999.0,670.0,151.0,-531.0,100.0
2024/08/19 12:35,942.0,670.0,206.0,-535.0,100.0
2024/08/19 12:40,1191.0,668.0,20.0,-593.0,100.0
2024/08/19 12:45,1143.0,673.0,17.0,-550.0,100.0
2024/08/19 12:50,821.0,749.0,0.0,-149.0,100.0
2024/08/19 12:55,972.0,629.0,0.0,-405.0,100.0
2024/08/19 13:00,1464.0,630.0,0.0,-880.0,100.0
2024/08/19 13:05,1733.0,630.0,0.0,-1133.0,100.0
2024/08/19 13:10,2502.0,629.0,0.0,-1874.0,100.0
2024/08/19 13:20,996.0,615.0,0.0,-454.0,100.0
2024/08/19 13:25,1166.0,801.0,0.0,-434.0,100.0
2024/08/19 13:30,1151.0,797.0,0.0,-428.0,100.0
2024/08/19 13:35,1113.0,756.0,0.0,-420.0,100.0
2024/08/19 13:40,1103.0,749.0,0.0,-421.0,100.0
2024/08/19 13:45,1302.0,947.0,0.0,-419.0,100.0
2024/08/19 13:50,1494.0,976.0,19.0,-593.0,100.0
2024/08/19 14:00,1116.0,606.0,19.0,-584.0,100.0
2024/08/19 14:05,1096.0,600.0,16.0,-576.0,100.0
2024/08/19 14:10,1106.0,602.0,15.0,-583.0,100.0
2024/08/19 14:15,1116.0,615.0,16.0,-585.0,100.0
2024/08/19 14:20,1573.0,1065.0,15.0,-585.0,100.0
2024/08/19 14:25,1550.0,1053.0,23.0,-588.0,100.0
2024/08/19 14:30,1563.0,1062.0,18.0,-583.0,100.0
2024/08/19 14:35,1549.0,1047.0,21.0,-590.0,100.0
2024/08/19 14:45,1378.0,885.0,25.0,-588.0,100.0
2024/08/19 14:50,1850.0,1351.0,21.0,-594.0,100.0
2024/08/19 14:55,2770.0,2216.0,0.0,-596.0,100.0
2024/08/19 15:00,2673.0,2138.0,18.0,-592.0,100.0
2024/08/19 15:05,2699.0,2146.0,21.0,-590.0,100.0
2024/08/19 15:10,2662.0,2094.0,17.0,-599.0,100.0
2024/08/19 15:15,2408.0,1885.0,21.0,-565.0,100.0
2024/08/19 15:20,1491.0,1102.0,0.0,-419.0,100.0
2024/08/19 15:30,1647.0,1711.0,0.0,24.0,100.0
2024/08/19 15:35,1704.0,2279.0,0.0,529.0,100.0
2024/08/19 15:40,1540.0,2026.0,0.0,443.0,100.0
2024/08/19 15:45,1600.0,2126.0,0.0,479.0,100.0
2024/08/19 15:50,1699.0,2124.0,0.0,380.0,100.0
2024/08/19 15:55,1804.0,1428.0,0.0,-423.0,100.0
2024/08/19 16:00,1472.0,1097.0,0.0,-417.0,100.0
2024/08/19 16:05,1430.0,1068.0,0.0,-418.0,100.0
2024/08/19 16:15,1436.0,1068.0,0.0,-419.0,100.0
2024/08/19 16:20,1420.0,1066.0,0.0,-418.0,100.0
2024/08/19 16:25,1335.0,1034.0,0.0,-345.0,100.0
2024/08/19 16:30,1626.0,1340.0,0.0,-339.0,100.0
2024/08/19 16:35,1005.0,1578.0,0.0,495.0,100.0
2024/08/19 16:40,935.0,1533.0,0.0,510.0,99.0
2024/08/19 16:45,1346.0,1488.0,0.0,77.0,100.0
2024/08/19 16:50,1430.0,1475.0,0.0,-20.0,100.0
2024/08/19 17:00,1459.0,1447.0,0.0,-67.0,100.0
2024/08/19 17:05,1338.0,1288.0,0.0,-125.0,100.0
2024/08/19 17:10,951.0,1272.0,0.0,231.0,99.0
2024/08/19 17:15,805.0,1175.0,0.0,285.0,99.0
2024/08/19 17:20,802.0,1171.0,0.0,287.0,99.0
2024/08/19 17:25,736.0,952.0,0.0,132.0,98.0
2024/08/19 17:30,652.0,948.0,0.0,218.0,98.0
2024/08/19 17:35,756.0,1061.0,888.0,-646.0,99.0
2024/08/19 17:45,723.0,1032.0,820.0,-566.0,100.0
2024/08/19 17:50,574.0,1046.0,964.0,-549.0,100.0
2024/08/19 17:55,417.0,1042.0,1118.0,-541.0,100.0
2024/08/19 18:00,334.0,1072.0,1220.0,-538.0,100.0
2024/08/19 18:05,273.0,1218.0,1428.0,-539.0,100.0
2024/08/19 18:10,220.0,1215.0,1489.0,-537.0,100.0
2024/08/19 18:15,186.0,1213.0,1515.0,-534.0,100.0
2024/08/19 18:20,171.0,1471.0,1791.0,-533.0,100.0
2024/08/19 18:30,131.0,1290.0,1653.0,-531.0,100.0
2024/08/19 18:35,75.0,1305.0,1725.0,-528.0,100.0
2024/08/19 18:40,25.0,1156.0,1637.0,-530.0,100.0
2024/08/19 18:45,5.0,1077.0,1610.0,-524.0,100.0
2024/08/19 18:50,0.0,1051.0,1622.0,-524.0,100.0
2024/08/19 18:55,0.0,1065.0,1645.0,-525.0,100.0
2024/08/19 19:00,0.0,1008.0,1590.0,-518.0,100.0
2024/08/19 19:10,0.0,1488.0,2071.0,-524.0,100.0
2024/08/19 19:15,0.0,2434.0,3017.0,-528.0,100.0
2024/08/19 19:20,0.0,2313.0,2896.0,-527.0,100.0
2024/08/19 19:25,0.0,2115.0,2694.0,-525.0,100.0
2024/08/19 19:30,0.0,1713.0,2293.0,-526.0,100.0
2024/08/19 19:35,0.0,1533.0,2114.0,-526.0,100.0
2024/08/19 19:40,0.0,1737.0,2322.0,-527.0,100.0
2024/08/19 19:45,0.0,1716.0,2296.0,-528.0,100.0
2024/08/19 19:55,0.0,1704.0,1960.0,-238.0,100.0
2024/08/19 20:00,0.0,965.0,1220.0,-239.0,100.0
2024/08/19 20:05,0.0,719.0,978.0,-242.0,100.0
2024/08/19 20:10,0.0,717.0,974.0,-240.0,100.0
2024/08/19 20:15,0.0,540.0,792.0,-235.0,100.0
2024/08/19 20:20,0.0,555.0,813.0,-240.0,100.0
2024/08/19 20:25,0.0,554.0,806.0,-236.0,100.0
2024/08/19 20:30,0.0,728.0,979.0,-231.0,100.0
2024/08/19 20:40,0.0,722.0,972.0,-230.0,100.0
2024/08/19 20:45,0.0,726.0,978.0,-235.0,100.0
2024/08/19 20:50,0.0,956.0,1210.0,-235.0,100.0
2024/08/19 20:55,0.0,2155.0,2408.0,-238.0,100.0
2024/08/19 21:00,0.0,2576.0,2828.0,-235.0,100.0
2024/08/19 21:05,0.0,2575.0,2831.0,-239.0,100.0
2024/08/19 21:10,0.0,707.0,960.0,-236.0,100.0
2024/08/19 21:15,0.0,892.0,1136.0,-229.0,100.0
2024/08/19 21:25,0.0,884.0,1130.0,-231.0,100.0
2024/08/19 21:30,0.0,768.0,1021.0,-239.0,100.0
2024/08/19 21:35,0.0,765.0,1018.0,-239.0,100.0
2024/08/19 21:40,0.0,854.0,1102.0,-234.0,100.0
2024/08/19 21:45,0.0,767.0,1018.0,-236.0,100.0
2024/08/19 21:50,0.0,775.0,1023.0,-233.0,100.0
2024/08/19 21:55,0.0,768.0,1019.0,-235.0,100.0
2024/08/19 22:00,0.0,707.0,949.0,-226.0,100.0
2024/08/19 22:10,0.0,2121.0,2371.0,-234.0,100.0
2024/08/19 22:15,0.0,2543.0,2787.0,-230.0,100.0
2024/08/19 22:20,0.0,2508.0,2757.0,-234.0,100.0
2024/08/19 22:25,0.0,2446.0,2694.0,-234.0,100.0
2024/08/19 22:30,0.0,2145.0,2394.0,-237.0,100.0
2024/08/19 22:35,0.0,1901.0,2150.0,-235.0,100.0
2024/08/19 22:40,0.0,1697.0,1945.0,-235.0,100.0
2024/08/19 22:45,0.0,1669.0,1919.0,-235.0,100.0
2024/08/19 22:55,0.0,1633.0,1879.0,-233.0,100.0
2024/08/19 23:00,0.0,2026.0,2274.0,-236.0,100.0
2024/08/19 23:05,0.0,2017.0,2263.0,-232.0,100.0
2024/08/19 23:10,0.0,2033.0,2281.0,-232.0,100.0
2024/08/19 23:15,0.0,1988.0,2229.0,-226.0,100.0
2024/08/19 23:20,0.0,1989.0,2233.0,-226.0,100.0
2024/08/19 23:25,0.0,1986.0,2232.0,-228.0,100.0
2024/08/19 23:30,0.0,1954.0,2195.0,-224.0,100.0
2024/08/19 23:40,0.0,1772.0,2007.0,-216.0,100.0
2024/08/19 23:45,0.0,1783.0,2025.0,-226.0,100.0
2024/08/19 23:50,0.0,1798.0,0.0,1805.0,98.0
2024/08/19 23:55,0.0,1775.0,0.0,1785.0,95.0
2024/08/20 00:00,0.0,1066.0,0.0,1072.0,94.0
2024/08/20 00:05,0.0,1063.0,0.0,1070.0,92.0
2024/08/20 00:10,0.0,1064.0,0.0,1069.0,91.0
2024/08/20 00:15,0.0,1062.0,0.0,1066.0,89.0
2024/08/20 00:25,0.0,1063.0,0.0,1066.0,88.0
2024/08/20 00:30,0.0,1062.0,0.0,1064.0,86.0
2024/08/20 00:35,0.0,1250.0,0.0,1256.0,85.0
2024/08/20 00:40,0.0,1236.0,0.0,1238.0,83.0
2024/08/20 00:45,0.0,1227.0,0.0,1228.0,81.0
2024/08/20 00:50,0.0,1405.0,3625.0,-2015.0,83.0
2024/08/20 00:55,0.0,1769.0,4024.0,-2050.0,86.0
2024/08/20 01:00,0.0,1771.0,4073.0,-2093.0,89.0
2024/08/20 01:10,0.0,1652.0,3951.0,-2090.0,92.0
2024/08/20 01:15,0.0,1660.0,3998.0,-2126.0,95.0
2024/08/20 01:20,0.0,1675.0,3659.0,-1807.0,98.0
2024/08/20 01:25,0.0,1677.0,3183.0,-1370.0,100.0
2024/08/20 01:30,0.0,1672.0,2835.0,-1056.0,100.0
2024/08/20 01:35,0.0,1682.0,2645.0,-876.0,100.0
2024/08/20 01:40,0.0,1675.0,2519.0,-770.0,100.0
2024/08/20 01:45,0.0,1677.0,2457.0,-711.0,100.0
2024/08/20 01:55,0.0,1691.0,2434.0,-677.0,100.0
2024/08/20 02:00,0.0,1696.0,2405.0,-647.0,100.0
2024/08/20 02:05,0.0,1688.0,2376.0,-626.0,100.0
2024/08/20 02:10,0.0,1866.0,2538.0,-613.0,100.0
2024/08/20 02:15,0.0,1874.0,2540.0,-603.0,100.0
2024/08/20 02:20,0.0,1855.0,2508.0,-594.0,100.0
2024/08/20 02:25,0.0,1856.0,2504.0,-586.0,100.0
2024/08/20 02:30,0.0,1866.0,2511.0,-585.0,100.0
2024/08/20 02:40,0.0,1864.0,2500.0,-577.0,100.0
2024/08/20 02:45,0.0,1692.0,2319.0,-573.0,100.0
2024/08/20 02:50,0.0,1666.0,2295.0,-571.0,100.0
2024/08/20 02:55,0.0,2141.0,2763.0,-568.0,100.0
2024/08/20 03:00,0.0,1714.0,2337.0,-568.0,100.0
2024/08/20 03:05,0.0,1676.0,2299.0,-569.0,100.0
2024/08/20 03:10,0.0,1697.0,2313.0,-563.0,100.0
2024/08/20 03:15,0.0,1677.0,2297.0,-565.0,100.0
2024/08/20 03:25,0.0,1675.0,2292.0,-561.0,100.0
2024/08/20 03:30,0.0,1674.0,2296.0,-562.0,100.0
2024/08/20 03:35,0.0,1678.0,2298.0,-562.0,100.0
2024/08/20 03:40,0.0,1685.0,2300.0,-560.0,100.0
2024/08/20 03:45,0.0,1894.0,2510.0,-561.0,100.0
2024/08/20 03:50,0.0,1883.0,2502.0,-565.0,100.0
2024/08/20 03:55,0.0,1891.0,2511.0,-566.0,100.0
2024/08/20 04:00,0.0,1880.0,2495.0,-560.0,100.0
2024/08/20 04:10,0.0,1863.0,2477.0,-560.0,100.0
2024/08/20 04:15,0.0,1887.0,2505.0,-561.0,100.0
2024/08/20 04:20,0.0,1726.0,2349.0,-566.0,100.0
2024/08/20 04:25,0.0,1199.0,1815.0,-558.0,100.0
2024/08/20 04:30,0.0,1159.0,1775.0,-559.0,100.0
2024/08/20 04:35,0.0,1145.0,1761.0,-557.0,100.0
2024/08/20 04:40,0.0,1165.0,1438.0,-255.0,100.0
2024/08/20 04:50,0.0,1228.0,1495.0,-248.0,100.0
2024/08/20 04:55,0.0,1218.0,1492.0,-254.0,100.0
2024/08/20 05:00,0.0,1218.0,1486.0,-248.0,100.0
2024/08/20 05:05,0.0,1183.0,1454.0,-254.0,100.0
2024/08/20 05:10,0.0,1185.0,1457.0,-252.0,100.0
2024/08/20 05:15,0.0,1193.0,1464.0,-250.0,100.0
2024/08/20 05:20,0.0,1395.0,1671.0,-256.0,100.0
2024/08/20 05:25,0.0,2012.0,2287.0,-256.0,100.0
2024/08/20 05:35,0.0,2009.0,2273.0,-247.0,100.0
2024/08/20 05:40,0.0,1999.0,2270.0,-252.0,100.0
2024/08/20 05:45,0.0,2024.0,2293.0,-254.0,100.0
2024/08/20 05:50,0.0,2033.0,2305.0,-254.0,100.0
2024/08/20 05:55,0.0,2002.0,2259.0,-245.0,100.0
2024/08/20 06:00,0.0,1690.0,1945.0,-251.0,100.0
2024/08/20 06:05,0.0,1675.0,1910.0,-234.0,100.0
2024/08/20 06:10,1.0,1696.0,1882.0,-214.0,100.0
2024/08/20 06:20,15.0,1695.0,1850.0,-210.0,100.0
2024/08/20 06:25,34.0,1693.0,1805.0,-212.0,100.0
2024/08/20 06:30,87.0,1693.0,1756.0,-219.0,100.0
2024/08/20 06:35,143.0,1717.0,1706.0,-218.0,100.0
2024/08/20 06:40,197.0,1705.0,1648.0,-216.0,100.0
2024/08/20 06:45,263.0,1495.0,0.0,1150.0,99.0
2024/08/20 06:50,335.0,1487.0,0.0,1070.0,98.0
2024/08/20 06:55,472.0,1700.0,0.0,1147.0,96.0
2024/08/20 07:05,500.0,955.0,0.0,387.0,95.0
2024/08/20 07:10,585.0,972.0,0.0,314.0,94.0
2024/08/20 07:15,708.0,958.0,0.0,188.0,94.0
2024/08/20 07:20,823.0,956.0,0.0,61.0,94.0
2024/08/20 07:25,984.0,953.0,0.0,-99.0,94.0
2024/08/20 07:30,976.0,950.0,0.0,-93.0,94.0
2024/08/20 07:35,1251.0,774.0,0.0,-516.0,94.0
2024/08/20 07:40,1456.0,956.0,0.0,-536.0,95.0
2024/08/20 07:50,1667.0,1058.0,19.0,-654.0,96.0
2024/08/20 07:55,891.0,1029.0,660.0,-567.0,97.0
2024/08/20 08:00,1602.0,1036.0,21.0,-616.0,98.0
2024/08/20 08:05,1637.0,1063.0,26.0,-632.0,98.0
2024/08/20 08:10,1622.0,1070.0,18.0,-605.0,99.0
2024/08/20 08:15,1731.0,1284.0,98.0,-578.0,100.0
2024/08/20 08:20,1576.0,1035.0,18.0,-600.0,100.0
2024/08/20 08:25,1583.0,1040.0,13.0,-600.0,100.0
2024/08/20 08:35,1706.0,1160.0,17.0,-608.0,100.0
2024/08/20 08:40,1879.0,1364.0,30.0,-596.0,100.0
2024/08/20 08:45,1024.0,1304.0,767.0,-537.0,100.0
2024/08/20 08:50,1808.0,1282.0,21.0,-602.0,100.0
2024/08/20 08:55,1727.0,1203.0,17.0,-596.0,100.0
2024/08/20 09:00,1737.0,1235.0,22.0,-597.0,100.0
2024/08/20 09:05,1749.0,1240.0,20.0,-595.0,100.0
2024/08/20 09:10,1829.0,2418.0,1083.0,-533.0,100.0
2024/08/20 09:20,2662.0,2343.0,178.0,-534.0,100.0
2024/08/20 09:25,2857.0,2347.0,22.0,-571.0,100.0
2024/08/20 09:30,2868.0,2362.0,17.0,-568.0,100.0
2024/08/20 09:35,2739.0,2331.0,97.0,-542.0,100.0
2024/08/20 09:40,2910.0,2385.0,16.0,-562.0,100.0
2024/08/20 09:45,3325.0,2721.0,-11.0,-612.0,100.0
2024/08/20 09:50,2637.0,2565.0,514.0,-585.0,100.0
2024/08/20 09:55,3117.0,2555.0,26.0,-601.0,100.0
2024/08/20 10:05,3308.0,2746.0,0.0,-567.0,100.0
2024/08/20 10:10,3090.0,3894.0,1362.0,-544.0,100.0
2024/08/20 10:15,3071.0,4591.0,2074.0,-545.0,100.0
2024/08/20 10:20,2573.0,4346.0,2323.0,-542.0,100.0
2024/08/20 10:25,4797.0,4157.0,0.0,-568.0,100.0
2024/08/20 10:30,4263.0,3666.0,0.0,-558.0,100.0
2024/08/20 10:35,3294.0,3398.0,680.0,-549.0,100.0
2024/08/20 10:45,4201.0,3657.0,45.0,-555.0,100.0
2024/08/20 10:50,3893.0,3424.0,100.0,-542.0,100.0
2024/08/20 10:55,2480.0,3310.0,1381.0,-541.0,100.0
2024/08/20 11:00,2222.0,2163.0,472.0,-528.0,100.0
2024/08/20 11:05,2691.0,2108.0,27.0,-607.0,100.0
2024/08/20 11:10,1965.0,1927.0,507.0,-540.0,100.0
2024/08/20 11:15,2500.0,1914.0,12.0,-593.0,100.0
2024/08/20 11:20,2516.0,1880.0,-70.0,-568.0,100.0
2024/08/20 11:30,2838.0,2261.0,23.0,-604.0,100.0
2024/08/20 11:35,2862.0,2285.0,26.0,-597.0,100.0
2024/08/20 11:40,2545.0,3464.0,1474.0,-541.0,100.0
2024/08/20 11:45,4115.0,3542.0,15.0,-573.0,100.0
2024/08/20 11:50,4300.0,3766.0,43.0,-556.0,100.0
2024/08/20 11:55,3129.0,2631.0,58.0,-572.0,100.0
2024/08/20 12:00,3211.0,2643.0,17.0,-593.0,100.0
2024/08/20 12:05,3172.0,2607.0,20.0,-592.0,100.0
2024/08/20 12:10,2392.0,2245.0,402.0,-554.0,100.0
2024/08/20 12:20,1710.0,1171.0,20.0,-597.0,100.0
2024/08/20 12:25,1566.0,996.0,16.0,-598.0,100.0
2024/08/20 12:30,1694.0,1133.0,17.0,-600.0,100.0
2024/08/20 12:35,1721.0,1151.0,17.0,-600.0,100.0
2024/08/20 12:40,1694.0,1143.0,17.0,-599.0,100.0
2024/08/20 12:45,1652.0,1260.0,0.0,-421.0,100.0
2024/08/20 12:50,1523.0,1135.0,0.0,-419.0,100.0
2024/08/20 12:55,1658.0,1268.0,0.0,-423.0,100.0
2024/08/20 13:05,1532.0,1140.0,0.0,-426.0,100.0
2024/08/20 13:10,1655.0,1267.0,0.0,-423.0,100.0
2024/08/20 13:15,1667.0,1278.0,0.0,-425.0,100.0
2024/08/20 13:20,1671.0,1293.0,0.0,-423.0,100.0
2024/08/20 13:25,1882.0,1483.0,0.0,-423.0,100.0
2024/08/20 13:30,1722.0,1332.0,0.0,-427.0,100.0
2024/08/20 13:35,1705.0,1310.0,0.0,-431.0,100.0
2024/08/20 13:40,1705.0,1310.0,0.0,-431.0,100.0
2024/08/20 13:45,1704.0,1305.0,0.0,-429.0,100.0
2024/08/20 13:50,1680.0,1300.0,0.0,-429.0,100.0
2024/08/20 13:55,1696.0,1297.0,0.0,-430.0,100.0
2024/08/20 14:00,1677.0,1278.0,0.0,-432.0,100.0
2024/08/20 14:05,2383.0,1312.0,0.0,-1073.0,100.0
2024/08/20 14:10,3289.0,991.0,0.0,-2267.0,100.0
2024/08/20 14:15,2133.0,1308.0,0.0,-850.0,100.0
2024/08/20 14:20,2001.0,1311.0,0.0,-718.0,100.0
2024/08/20 14:30,1920.0,1316.0,0.0,-625.0,100.0
2024/08/20 14:35,2909.0,2945.0,0.0,32.0,100.0
2024/08/20 14:40,4364.0,3053.0,0.0,-1279.0,100.0
2024/08/20 14:45,2198.0,3081.0,2818.0,-1924.0,100.0
2024/08/20 14:50,1615.0,2765.0,0.0,1119.0,99.0
2024/08/20 14:55,2196.0,2583.0,0.0,351.0,98.0
2024/08/20 15:00,3630.0,1277.0,0.0,-2334.0,100.0
2024/08/20 15:05,3534.0,1230.0,0.0,-2281.0,100.0
2024/08/20 15:15,3596.0,1226.0,0.0,-2335.0,100.0
2024/08/20 15:20,2661.0,1218.0,0.0,-1442.0,100.0
2024/08/20 15:25,1933.0,1051.0,0.0,-905.0,100.0
2024/08/20 15:30,2707.0,1349.0,0.0,-1356.0,100.0
2024/08/20 15:35,1853.0,1414.0,187.0,-638.0,100.0
2024/08/20 15:40,2130.0,1533.0,0.0,-617.0,100.0
2024/08/20 15:45,1892.0,1277.0,18.0,-659.0,100.0
2024/08/20 15:50,1854.0,1264.0,19.0,-643.0,100.0
2024/08/20 15:55,1451.0,1083.0,174.0,-571.0,100.0
2024/08/20 16:05,1687.0,1091.0,21.0,-636.0,100.0
2024/08/20 16:10,1510.0,917.0,20.0,-638.0,100.0
2024/08/20 16:15,1562.0,972.0,19.0,-634.0,100.0
2024/08/20 16:20,1735.0,1176.0,28.0,-634.0,100.0
2024/08/20 16:25,1738.0,1132.0,0.0,-636.0,100.0
2024/08/20 16:30,1630.0,1172.0,57.0,-557.0,100.0
2024/08/20 16:35,974.0,1120.0,680.0,-572.0,100.0
2024/08/20 16:40,974.0,1120.0,680.0,-572.0,100.0
2024/08/20 16:45,1696.0,1117.0,18.0,-634.0,100.0
2024/08/20 16:50,1399.0,839.0,20.0,-624.0,100.0
2024/08/20 16:55,1162.0,1008.0,377.0,-567.0,100.0
2024/08/20 17:00,1335.0,1241.0,433.0,-566.0,100.0
2024/08/20 17:05,1911.0,1329.0,16.0,-623.0,100.0
2024/08/20 17:10,1603.0,1035.0,17.0,-625.0,100.0
2024/08/20 17:15,1587.0,1038.0,29.0,-617.0,100.0
2024/08/20 17:20,1582.0,1003.0,19.0,-625.0,100.0
2024/08/20 17:30,1469.0,1054.0,131.0,-568.0,100.0
2024/08/20 17:35,1354.0,923.0,111.0,-571.0,100.0
2024/08/20 17:40,1182.0,879.0,224.0,-567.0,100.0
2024/08/20 17:45,1130.0,942.0,338.0,-567.0,100.0
2024/08/20 17:50,1003.0,960.0,476.0,-572.0,100.0
2024/08/20 17:55,924.0,956.0,551.0,-569.0,100.0
2024/08/20 18:00,780.0,952.0,688.0,-572.0,100.0
2024/08/20 18:05,680.0,963.0,787.0,-571.0,100.0
2024/08/20 18:15,446.0,972.0,1032.0,-568.0,100.0
2024/08/20 18:20,296.0,962.0,1175.0,-570.0,100.0
2024/08/20 18:25,177.0,959.0,1303.0,-572.0,100.0
2024/08/20 18:30,88.0,1151.0,1594.0,-569.0,100.0
2024/08/20 18:35,40.0,1109.0,1603.0,-573.0,100.0
2024/08/20 18:40,12.0,1114.0,1658.0,-577.0,100.0
2024/08/20 18:45,0.0,1150.0,1749.0,-575.0,100.0
2024/08/20 18:55,0.0,1156.0,1764.0,-577.0,100.0
2024/08/20 19:00,0.0,1162.0,1790.0,-578.0,100.0
2024/08/20 19:05,0.0,1147.0,1778.0,-578.0,100.0
2024/08/20 19:10,0.0,948.0,0.0,954.0,99.0
2024/08/20 19:15,0.0,956.0,1978.0,-930.0,100.0
2024/08/20 19:20,0.0,958.0,1656.0,-638.0,100.0
2024/08/20 19:25,0.0,967.0,1641.0,-614.0,100.0
2024/08/20 19:30,0.0,965.0,1625.0,-605.0,100.0
2024/08/20 19:40,0.0,967.0,1623.0,-600.0,100.0
2024/08/20 19:45,0.0,961.0,1612.0,-595.0,100.0
2024/08/20 19:50,0.0,921.0,1566.0,-591.0,100.0
